date_time,week,number_of_sales,gross_sales,sales_rep
2023-01-29 15:53:00,10,1,328.1440458,"Portman, Sam"
2023-01-30 12:38:00,45,1,843.1247657,"Bateman, Patrick"
2023-01-30 14:31:00,16,1,670.7334746,"Lumbergh, Bill"
2023-01-30 14:54:00,22,1,9369.301389,"Quintana, Jesus"
2023-01-30 15:05:00,30,1,4486.859523,"Cyrus, Mylie"
2023-01-30 15:17:00,37,1,2139.825362,"Bolton, Michael"
2023-01-30 15:35:00,5,1,388.6860115,"Quintana, Jesus"
2023-01-30 15:46:00,10,1,191.1776486,"Garcia, Jerry"
2023-01-30 17:23:00,17,1,554.0098051,"Van Dyne, Joelle"
2023-01-30 20:36:00,48,1,323.6011138,"Van Dyne, Joelle"
2023-01-31 12:11:00,28,1,6253.451833,"Bolton, Michael"
2023-01-31 12:18:00,27,1,1938.904782,"Bolton, Michael"
2023-01-31 12:27:00,15,1,2214.736878,"Lumbergh, Bill"
2023-01-31 12:30:00,11,1,343.3914423,"Portwood, Dom"
2023-01-31 13:25:00,31,1,2152.514888,"Bolton, Michael"
2023-01-31 13:35:00,8,1,815.4551252,"Bateman, Patrick"
2023-01-31 13:48:00,3,1,236.3888914,"Garcia, Jerry"
2023-01-31 14:04:00,42,1,2109.219534,"Garcia, Jerry"
2023-01-31 14:14:00,47,1,5401.538792,"Cyrus, Mylie"
2023-01-31 15:22:00,39,1,457.6092807,"Incandenza, Hal"
2023-02-01 10:37:00,16,1,957.0235403,"Portwood, Dom"
2023-02-01 11:26:00,29,1,405.9578787,"Incandenza, Hal"
2023-02-01 12:06:00,28,1,47965.90401,"Lumbergh, Bill"
2023-02-01 12:33:00,36,1,1367.097453,"Garcia, Jerry"
2023-02-01 12:33:00,19,1,659.456593,"Garcia, Jerry"
2023-02-01 14:14:00,38,1,1858.867211,"Quintana, Jesus"
2023-02-01 14:32:00,52,1,372.0612512,"Lumbergh, Bill"
2023-02-01 15:25:00,8,1,2875.179352,"Portwood, Dom"
2023-02-01 16:24:00,3,1,7885.853397,"Garcia, Jerry"
2023-02-02 8:57:00,8,1,1229.5671,"Quintana, Jesus"
2023-02-02 10:13:00,36,1,362.8657065,"Garcia, Jerry"
2023-02-02 11:21:00,41,1,196.9215973,"Van Dyne, Joelle"
2023-02-02 11:51:00,27,1,1824.395055,"Cyrus, Mylie"
2023-02-02 13:23:00,38,1,82.36808059,"Portman, Sam"
2023-02-02 15:12:00,26,1,1013.919303,"Portwood, Dom"
2023-02-03 9:43:00,5,1,80.4830329,"Portwood, Dom"
2023-02-03 10:53:00,8,1,1075.053435,"Lubowski, Bunny"
2023-02-03 11:18:00,37,1,13417.54118,"Bolton, Michael"
2023-02-03 12:36:00,40,1,2031.434825,"Bolton, Michael"
2023-02-03 12:57:00,7,1,902.2183813,"Lumbergh, Bill"
2023-02-03 13:20:00,51,1,19931.24343,"Bolton, Michael"
2023-02-03 14:57:00,36,1,2144.84555,"Simone, Nina"
2023-02-03 15:38:00,6,1,19.40930378,"Van Dyne, Joelle"
2023-02-03 16:10:00,46,1,132.842283,"Cyrus, Mylie"
2023-02-03 16:41:00,6,1,4956.635567,"Germanotta, Stefani"
2023-02-03 16:58:00,16,1,357.8208203,"Portwood, Dom"
2023-02-04 11:29:00,2,1,2086.445383,"Simone, Nina"
2023-02-04 13:52:00,38,1,1511.763329,"Bateman, Patrick"
2023-02-04 13:55:00,40,1,619.8372872,"Lumbergh, Bill"
2023-02-04 15:25:00,2,1,1388.796923,"Lumbergh, Bill"
2023-02-06 11:13:00,51,1,1209.536228,"Steeply, Hugh"
2023-02-06 12:18:00,37,1,14408.25859,"Lumbergh, Bill"
2023-02-06 13:35:00,7,1,443.8816647,"Portwood, Dom"
2023-02-06 13:48:00,11,1,3827.51128,"Lumbergh, Bill"
2023-02-06 14:35:00,43,1,1835.967221,"Bateman, Patrick"
2023-02-06 16:38:00,38,1,1439.069056,"Bolton, Michael"
2023-02-06 16:44:00,32,1,1207.591868,"Bolton, Michael"
2023-02-06 16:58:00,34,1,1117.015411,"Portwood, Dom"
2023-02-06 17:03:00,31,1,866.204833,"Lumbergh, Bill"
2023-02-06 17:25:00,48,1,943.4867041,"Van Dyne, Joelle"
2023-02-07 9:25:00,40,1,423.4245538,"Steeply, Hugh"
2023-02-07 9:52:00,42,1,1309.160074,"Bolton, Michael"
2023-02-07 10:21:00,48,1,1006.29302,"Bolton, Michael"
2023-02-07 11:05:00,30,1,1099.073979,"Portwood, Dom"
2023-02-07 11:06:00,1,1,107.2535437,"Quintana, Jesus"
2023-02-07 11:45:00,13,1,423.2672263,"Lumbergh, Bill"
2023-02-07 11:45:00,3,1,1505.444855,"Cyrus, Mylie"
2023-02-07 12:21:00,32,1,64.29131334,"Bolton, Michael"
2023-02-07 13:54:00,26,1,176.4289468,"Bateman, Patrick"
2023-02-07 14:13:00,12,1,169.4059863,"Lumbergh, Bill"
2023-02-07 15:07:00,31,1,1360.708337,"Van Dyne, Joelle"
2023-02-07 16:24:00,12,1,601.6275551,"Van Dyne, Joelle"
2023-02-07 16:27:00,26,1,2602.049289,"Gompert, Katherine"
2023-02-08 7:52:00,44,1,698.5415007,"Lumbergh, Bill"
2023-02-08 9:27:00,21,1,605.2176965,"Lumbergh, Bill"
2023-02-08 9:38:00,13,1,6104.241212,"Portwood, Dom"
2023-02-08 10:03:00,17,1,1954.550908,"Gompert, Katherine"
2023-02-08 10:15:00,44,1,12274.5939,"Garcia, Jerry"
2023-02-08 11:03:00,41,1,1078.152804,"Gompert, Katherine"
2023-02-08 11:20:00,4,1,2211.684153,"Lumbergh, Bill"
2023-02-08 13:59:00,49,1,945.5205743,"Van Dyne, Joelle"
2023-02-08 14:07:00,3,1,1016.776843,"Portwood, Dom"
2023-02-08 14:50:00,10,1,1253.233562,"Lumbergh, Bill"
2023-02-08 15:31:00,31,1,147.8234073,"Bolton, Michael"
2023-02-08 16:49:00,35,1,3388.181173,"Simone, Nina"
2023-02-08 17:04:00,19,1,341.5218491,"Gompert, Katherine"
2023-02-08 18:01:00,48,1,453.6327163,"Lumbergh, Bill"
2023-02-09 6:45:00,32,1,3793.2278,"Portwood, Dom"
2023-02-09 11:50:00,5,1,137058.5908,"Bolton, Michael"
2023-02-09 12:05:00,42,1,124.9423034,"Garcia, Jerry"
2023-02-09 12:48:00,31,1,1012.532592,"Germanotta, Stefani"
2023-02-09 14:55:00,35,1,1205.987885,"Van Dyne, Joelle"
2023-02-09 15:03:00,2,1,322.238569,"Bolton, Michael"
2023-02-09 15:30:00,10,1,446.2729422,"Bateman, Patrick"
2023-02-09 15:35:00,51,1,182.5745557,"Bolton, Michael"
2023-02-09 15:50:00,31,1,103.8637359,"Simone, Nina"
2023-02-10 7:13:00,50,1,1407.226847,"Simone, Nina"
2023-02-10 8:46:00,43,1,301.7797016,"Quintana, Jesus"
2023-02-10 11:23:00,5,1,6689.71375,"Cyrus, Mylie"
2023-02-10 11:33:00,3,1,650.7951014,"Bolton, Michael"
2023-02-10 12:41:00,22,1,1165.445504,"Lumbergh, Bill"
2023-02-10 13:18:00,34,1,633.472846,"Lubowski, Bunny"
2023-02-10 13:34:00,1,1,2208.978999,"Van Dyne, Joelle"
2023-02-10 14:24:00,19,1,7942.88011,"Lumbergh, Bill"
2023-02-10 14:59:00,11,1,23.11872737,"Bolton, Michael"
2023-02-10 15:15:00,41,1,3590.250791,"Portwood, Dom"
2023-02-11 10:59:00,48,1,1087.191305,"Dude, The"
2023-02-11 12:49:00,9,1,35653.73075,"Germanotta, Stefani"
2023-02-11 16:26:00,28,1,571.677692,"Dude, The"
2023-02-12 12:29:00,6,1,1628.050833,"Lumbergh, Bill"
2023-02-12 12:54:00,19,1,461.5438365,"Germanotta, Stefani"
2023-02-12 14:46:00,45,1,16050.35583,"Bolton, Michael"
2023-02-13 10:15:00,47,1,189.1677514,"Chochtkie, Stan"
2023-02-13 10:31:00,49,1,421.0773359,"Springs, Palm"
2023-02-13 10:39:00,2,1,2237.152102,"Bolton, Michael"
2023-02-13 12:46:00,25,1,624.1062013,"Van Dyne, Joelle"
2023-02-13 13:06:00,50,1,54.52231364,"Bolton, Michael"
2023-02-13 13:33:00,8,1,2826.994671,"Van Dyne, Joelle"
2023-02-13 14:12:00,27,1,83172.31307,"Dude, The"
2023-02-13 14:26:00,2,1,5240.102274,"Bolton, Michael"
2023-02-13 14:59:00,40,1,8853.581517,"Bolton, Michael"
2023-02-13 15:06:00,23,1,905.7528467,"Quintana, Jesus"
2023-02-13 15:11:00,49,1,242.4190361,"Portwood, Dom"
2023-02-13 16:08:00,6,1,698.3672849,"Cyrus, Mylie"
2023-02-14 9:13:00,26,1,1028.591431,"Portwood, Dom"
2023-02-14 10:11:00,10,1,2117.324006,"Bateman, Patrick"
2023-02-14 10:25:00,42,1,686.2875133,"Cyrus, Mylie"
2023-02-14 10:38:00,17,1,442.66831,"Germanotta, Stefani"
2023-02-14 12:18:00,3,1,205.484802,"Quintana, Jesus"
2023-02-14 13:57:00,30,1,554.3078633,"Steeply, Hugh"
2023-02-14 14:49:00,44,1,3863.061439,"Lumbergh, Bill"
2023-02-14 14:54:00,29,1,58.77792309,"Quintana, Jesus"
2023-02-14 15:26:00,2,1,888.5165305,"Gompert, Katherine"
2023-02-14 16:31:00,45,1,391.8633986,"Incandenza, Hal"
2023-02-15 9:30:00,42,1,782.9940026,"Portwood, Dom"
2023-02-15 9:47:00,2,1,833.1570332,"Bolton, Michael"
2023-02-15 9:49:00,18,1,3270.961199,"Portman, Sam"
2023-02-15 11:19:00,22,1,1874.071745,"Bolton, Michael"
2023-02-15 12:26:00,29,1,849.6648289,"Simone, Nina"
2023-02-15 13:00:00,7,1,5023.900793,"Lumbergh, Bill"
2023-02-15 14:08:00,3,1,5350.398199,"Bateman, Patrick"
2023-02-15 16:42:00,44,1,3394.966298,"Portwood, Dom"
2023-02-16 7:40:00,38,1,10283.50931,"Lumbergh, Bill"
2023-02-16 9:12:00,8,1,321.9025,"Bolton, Michael"
2023-02-16 12:40:00,44,1,416.1069118,"Lumbergh, Bill"
2023-02-16 13:32:00,43,1,1886.303063,"Bateman, Patrick"
2023-02-16 13:42:00,31,1,2601.210845,"Portwood, Dom"
2023-02-16 13:49:00,36,1,1780.890796,"Bolton, Michael"
2023-02-16 14:55:00,35,1,191.501784,"Van Dyne, Joelle"
2023-02-17 9:13:00,1,1,8437.93561,"Bolton, Michael"
2023-02-17 9:29:00,27,1,675.8071236,"Bolton, Michael"
2023-02-17 11:46:00,35,1,511.6053006,"Lumbergh, Bill"
2023-02-17 11:51:00,43,1,1586.563369,"Lumbergh, Bill"
2023-02-17 11:52:00,9,1,813.5267718,"Chochtkie, Stan"
2023-02-17 11:55:00,27,1,5763.651219,"Bolton, Michael"
2023-02-17 12:47:00,7,1,7935.646844,"Gompert, Katherine"
2023-02-17 13:58:00,12,1,1840.63402,"Gompert, Katherine"
2023-02-17 14:01:00,15,1,1558.125483,"Quintana, Jesus"
2023-02-17 14:22:00,46,1,13221.40177,"Simone, Nina"
2023-02-17 14:25:00,50,1,1395.093178,"Germanotta, Stefani"
2023-02-17 14:34:00,10,1,1233.296591,"Gruber, Hans"
2023-02-17 16:32:00,9,1,1348.621518,"Portwood, Dom"
2023-02-17 17:05:00,17,1,1027.89893,"Bolton, Michael"
2023-02-18 12:33:00,10,1,187.2218806,"Chochtkie, Stan"
2023-02-18 13:43:00,44,1,1275.580647,"Lumbergh, Bill"
2023-02-18 14:01:00,37,1,5104.549207,"Van Dyne, Joelle"
2023-02-18 14:07:00,4,1,2509.296898,"Bolton, Michael"
2023-02-18 15:16:00,51,1,651.4244743,"Quintana, Jesus"
2023-02-19 11:09:00,25,1,689.8513329,"Germanotta, Stefani"
2023-02-19 12:01:00,23,1,2457.724584,"Bolton, Michael"
2023-02-19 14:24:00,32,1,5648.240951,"Van Dyne, Joelle"
2023-02-19 14:28:00,3,1,1323.582875,"Bolton, Michael"
2023-02-19 15:35:00,14,1,8366.132546,"Portwood, Dom"
2023-02-19 15:53:00,5,1,10985.24426,"Quintana, Jesus"
2023-02-19 16:14:00,43,1,147.449215,"Springs, Palm"
2023-02-20 9:56:00,35,1,1327.982744,"Chochtkie, Stan"
2023-02-20 11:42:00,39,1,1111.602948,"Cyrus, Mylie"
2023-02-20 11:43:00,31,1,3338.718057,"Cyrus, Mylie"
2023-02-20 11:53:00,32,1,438.456198,"Steeply, Hugh"
2023-02-20 11:54:00,50,1,13889.11157,"Quintana, Jesus"
2023-02-20 12:04:00,43,1,528.7708187,"Cyrus, Mylie"
2023-02-20 12:45:00,6,1,5709.202798,"Lumbergh, Bill"
2023-02-20 12:57:00,6,1,762.6914162,"Van Dyne, Joelle"
2023-02-20 13:08:00,43,1,458.5625293,"Lumbergh, Bill"
2023-02-20 13:21:00,41,1,724.8940318,"Germanotta, Stefani"
2023-02-20 13:58:00,20,1,84.03062215,"Bateman, Patrick"
2023-02-20 13:59:00,40,1,8064.266922,"Portwood, Dom"
2023-02-20 14:25:00,6,1,346.0652419,"Quintana, Jesus"
2023-02-20 14:39:00,6,1,11168.30762,"Van Dyne, Joelle"
2023-02-20 14:50:00,5,1,4591.762431,"Quintana, Jesus"
2023-02-20 16:06:00,18,1,2751.862224,"Lumbergh, Bill"
2023-02-20 16:33:00,46,1,429.8491682,"Quintana, Jesus"
2023-02-20 16:47:00,12,1,984.3478919,"Dude, The"
2023-02-21 8:57:00,21,1,15374.59347,"Dude, The"
2023-02-21 10:01:00,4,1,2571.673172,"Lumbergh, Bill"
2023-02-21 13:44:00,29,1,608.8187453,"Bolton, Michael"
2023-02-21 14:45:00,40,1,410.4141771,"Van Dyne, Joelle"
2023-02-21 15:24:00,31,1,552.5863025,"Lumbergh, Bill"
2023-02-21 16:20:00,33,1,752.143175,"Bolton, Michael"
2023-02-21 16:39:00,18,1,7619.617513,"Germanotta, Stefani"
2023-02-22 7:24:00,24,1,11166.16243,"Garcia, Jerry"
2023-02-22 9:58:00,30,1,204.0829417,"Van Dyne, Joelle"
2023-02-22 11:21:00,43,1,72.02369442,"Bateman, Patrick"
2023-02-22 11:46:00,14,1,468.9957901,"Cyrus, Mylie"
2023-02-22 11:58:00,7,1,1038.474221,"Gompert, Katherine"
2023-02-22 13:30:00,45,1,785.324752,"Bolton, Michael"
2023-02-22 13:49:00,26,1,2407.06851,"Gompert, Katherine"
2023-02-22 13:52:00,34,1,389.3090134,"Garcia, Jerry"
2023-02-22 13:53:00,4,1,7087.177609,"Lumbergh, Bill"
2023-02-22 14:56:00,28,1,7095.436035,"Garcia, Jerry"
2023-02-22 15:57:00,12,1,1835.656941,"Portman, Sam"
2023-02-22 16:22:00,28,1,768.8054354,"Portwood, Dom"
2023-02-22 17:00:00,27,1,373.5416103,"Steeply, Hugh"
2023-02-22 17:02:00,16,1,1337.990986,"Lumbergh, Bill"
2023-02-22 17:13:00,35,1,819.743387,"Bolton, Michael"
2023-02-22 17:16:00,19,1,3148.365983,"Bolton, Michael"
2023-02-23 5:39:00,3,1,2947.687189,"Steeply, Hugh"
2023-02-23 7:59:00,40,1,1583.240822,"Germanotta, Stefani"
2023-02-23 9:49:00,1,1,313.2708011,"Cyrus, Mylie"
2023-02-23 11:54:00,45,1,238.2660227,"Van Dyne, Joelle"
2023-02-23 12:25:00,4,1,538.7566462,"Portwood, Dom"
2023-02-23 12:40:00,11,1,58.53057029,"Dude, The"
2023-02-23 15:23:00,23,1,1727.985155,"Gompert, Katherine"
2023-02-24 9:01:00,1,1,788.0124227,"Garcia, Jerry"
2023-02-24 9:38:00,30,1,953.7466413,"Bolton, Michael"
2023-02-24 10:56:00,39,1,1567.450928,"Bateman, Patrick"
2023-02-24 12:16:00,23,1,1927.169811,"Gompert, Katherine"
2023-02-24 13:06:00,13,1,1400.815156,"Cyrus, Mylie"
2023-02-24 13:54:00,19,1,9801.480492,"Bolton, Michael"
2023-02-25 10:50:00,15,1,524.4769662,"Cyrus, Mylie"
2023-02-25 13:35:00,26,1,3176.437956,"Gompert, Katherine"
2023-02-25 13:38:00,29,1,1286.242771,"Bolton, Michael"
2023-02-25 15:06:00,12,1,436.4566259,"Cyrus, Mylie"
2023-02-25 16:31:00,12,1,388.5313928,"Garcia, Jerry"
2023-02-26 15:10:00,45,1,159.0314947,"Simone, Nina"
2023-02-26 16:10:00,44,1,337.4370559,"Bateman, Patrick"
2023-02-26 16:14:00,18,1,3302.34913,"Steeply, Hugh"
2023-02-27 7:41:00,18,1,409.5105108,"Lumbergh, Bill"
2023-02-27 10:47:00,48,1,855.450406,"Gompert, Katherine"
2023-02-27 12:20:00,8,1,49.20107552,"Quintana, Jesus"
2023-02-27 13:12:00,22,1,390.621514,"Lubowski, Bunny"
2023-02-27 16:07:00,44,1,218.0634614,"Quintana, Jesus"
2023-02-27 16:20:00,11,1,9127.324959,"Germanotta, Stefani"
2023-02-27 17:13:00,4,1,632.6942587,"Dude, The"
2023-02-28 9:22:00,46,1,8389.400948,"Bolton, Michael"
2023-02-28 10:09:00,2,1,1754.069954,"Van Dyne, Joelle"
2023-02-28 10:21:00,9,1,79.69538623,"Simone, Nina"
2023-02-28 10:50:00,34,1,1529.659961,"Steeply, Hugh"
2023-02-28 11:53:00,33,1,415.6450771,"Cyrus, Mylie"
2023-02-28 12:48:00,44,1,1904.816173,"Bolton, Michael"
2023-02-28 13:00:00,36,1,759.0190793,"Bateman, Patrick"
2023-02-28 13:12:00,16,1,3815.750854,"Bateman, Patrick"
2023-02-28 13:18:00,2,1,100.5889231,"Bolton, Michael"
2023-02-28 13:35:00,49,1,4975.435864,"Bolton, Michael"
2023-02-28 13:35:00,35,1,1601.655611,"Lumbergh, Bill"
2023-02-28 15:47:00,6,1,566.0420417,"Bolton, Michael"
2023-02-28 16:16:00,6,1,2012.76048,"Portwood, Dom"
2023-02-28 16:48:00,3,1,2042.746749,"Bolton, Michael"
2023-02-28 16:54:00,36,1,1182.459489,"Gompert, Katherine"
2023-02-28 17:22:00,20,1,79.85319841,"Bolton, Michael"
2023-03-01 9:00:00,30,1,760.6321954,"Cyrus, Mylie"
2023-03-01 9:28:00,10,1,1773.450896,"Bolton, Michael"
2023-03-01 9:32:00,47,1,51.60677226,"Gompert, Katherine"
2023-03-01 11:46:00,49,1,1690.717571,"Cyrus, Mylie"
2023-03-01 13:16:00,18,1,195.2896732,"Bolton, Michael"
2023-03-01 13:31:00,28,1,1138.420768,"Lumbergh, Bill"
2023-03-01 14:31:00,36,1,8316.138958,"Lumbergh, Bill"
2023-03-01 15:35:00,1,1,529.3069534,"Incandenza, Hal"
2023-03-01 16:38:00,2,1,2266.200071,"Van Dyne, Joelle"
2023-03-02 10:51:00,6,1,515.0200538,"Lumbergh, Bill"
2023-03-02 11:14:00,49,1,3231.796519,"Gompert, Katherine"
2023-03-02 11:20:00,23,1,64.26586656,"Bolton, Michael"
2023-03-02 12:35:00,7,1,9944.158592,"Van Dyne, Joelle"
2023-03-02 13:00:00,48,1,591.2088727,"Cyrus, Mylie"
2023-03-02 15:18:00,7,1,10794.12003,"Germanotta, Stefani"
2023-03-02 15:53:00,31,1,1508.256625,"Bolton, Michael"
2023-03-02 16:26:00,24,1,682.3064254,"Dude, The"
2023-03-03 10:50:00,5,1,753.9861424,"Lubowski, Bunny"
2023-03-03 11:28:00,40,1,480.9418878,"Garcia, Jerry"
2023-03-03 13:26:00,50,1,4429.291843,"Incandenza, Hal"
2023-03-03 13:43:00,33,1,2268.947696,"Garcia, Jerry"
2023-03-03 14:06:00,48,1,7872.187703,"Garcia, Jerry"
2023-03-03 15:18:00,30,1,465.2404993,"Cyrus, Mylie"
2023-03-03 16:05:00,18,1,1386.943003,"Gruber, Hans"
2023-03-04 12:05:00,4,1,186.5545477,"Bolton, Michael"
2023-03-04 14:15:00,48,1,1280.271912,"Lumbergh, Bill"
2023-03-04 14:41:00,33,1,1977.147222,"Lumbergh, Bill"
2023-03-04 16:14:00,9,1,1097.554659,"Van Dyne, Joelle"
2023-03-05 14:28:00,22,1,8587.95158,"Bolton, Michael"
2023-03-05 14:33:00,14,1,238.6427083,"Lumbergh, Bill"
2023-03-05 14:39:00,8,1,4629.820756,"Van Dyne, Joelle"
2023-03-06 9:38:00,21,1,0,"Steeply, Hugh"
2023-03-06 10:21:00,40,1,2556.598368,"Gompert, Katherine"
2023-03-06 12:15:00,22,1,1242.952026,"Chochtkie, Stan"
2023-03-06 12:21:00,1,1,3422.109164,"Bolton, Michael"
2023-03-06 13:09:00,37,1,1398.165978,"Steeply, Hugh"
2023-03-06 13:11:00,4,1,1737.084395,"Bateman, Patrick"
2023-03-06 14:09:00,42,1,1233.346689,"Cyrus, Mylie"
2023-03-06 14:12:00,12,1,482.4889723,"Lumbergh, Bill"
2023-03-06 14:14:00,41,1,1478.506984,"Gompert, Katherine"
2023-03-06 14:22:00,3,1,717.6450318,"Steeply, Hugh"
2023-03-06 14:49:00,5,1,393.4962154,"Portwood, Dom"
2023-03-06 14:59:00,4,1,1543.320427,"Lumbergh, Bill"
2023-03-06 15:16:00,9,1,95.96166856,"Van Dyne, Joelle"
2023-03-06 17:24:00,1,1,7334.178748,"Portman, Sam"
2023-03-06 17:38:00,47,1,616.8683651,"Portwood, Dom"
2023-03-07 9:29:00,49,1,644.5947006,"Lumbergh, Bill"
2023-03-07 9:47:00,18,1,209.6441869,"Cyrus, Mylie"
2023-03-07 9:56:00,6,1,2697.590219,"Van Dyne, Joelle"
2023-03-07 10:46:00,48,1,2238.020368,"Van Dyne, Joelle"
2023-03-07 11:01:00,18,1,483.4600054,"Bolton, Michael"
2023-03-07 11:15:00,20,1,195.8054362,"Bolton, Michael"
2023-03-07 11:28:00,22,1,799.7949134,"Van Dyne, Joelle"
2023-03-07 12:39:00,48,1,33.79690189,"Van Dyne, Joelle"
2023-03-07 13:24:00,5,1,878.5285249,"Cyrus, Mylie"
2023-03-07 13:41:00,13,1,311.0542848,"Garcia, Jerry"
2023-03-07 14:22:00,44,1,3615.991157,"Lumbergh, Bill"
2023-03-07 15:44:00,10,1,703.5422043,"Lumbergh, Bill"
2023-03-07 16:50:00,19,1,7084.697902,"Gompert, Katherine"
2023-03-07 17:12:00,34,1,2354.920731,"Van Dyne, Joelle"
2023-03-08 8:51:00,35,1,1446.327532,"Cyrus, Mylie"
2023-03-08 8:54:00,1,1,467.1951035,"Quintana, Jesus"
2023-03-08 9:07:00,13,1,1866.394062,"Chochtkie, Stan"
2023-03-08 11:10:00,41,1,1694.746169,"Springs, Palm"
2023-03-08 11:50:00,7,1,1880.513297,"Simone, Nina"
2023-03-08 14:34:00,36,1,1040.443239,"Lumbergh, Bill"
2023-03-08 15:23:00,52,1,369.1743696,"Garcia, Jerry"
2023-03-08 17:27:00,49,1,6614.372896,"Bolton, Michael"
2023-03-09 7:49:00,39,1,567.9612747,"Van Dyne, Joelle"
2023-03-09 8:33:00,40,1,244.7578145,"Bateman, Patrick"
2023-03-09 8:59:00,13,1,556.2694429,"Bolton, Michael"
2023-03-09 9:17:00,13,1,293.4027187,"Bolton, Michael"
2023-03-09 9:17:00,37,1,1485.960377,"Gompert, Katherine"
2023-03-09 9:30:00,10,1,10269.59909,"Bolton, Michael"
2023-03-09 9:52:00,48,1,13991.56177,"Bolton, Michael"
2023-03-09 10:22:00,12,1,320.8657545,"Cyrus, Mylie"
2023-03-09 12:01:00,17,1,544.8016645,"Van Dyne, Joelle"
2023-03-09 12:57:00,40,1,3041.29302,"Bolton, Michael"
2023-03-09 13:12:00,3,1,1178.019882,"Lumbergh, Bill"
2023-03-09 13:16:00,2,1,307.045939,"Gompert, Katherine"
2023-03-09 13:44:00,40,1,281.3079986,"Germanotta, Stefani"
2023-03-09 13:46:00,18,1,28.93508995,"Bolton, Michael"
2023-03-09 15:39:00,34,1,729.4224483,"Bolton, Michael"
2023-03-10 10:35:00,9,1,1369.089605,"Germanotta, Stefani"
2023-03-10 10:39:00,10,1,374.4980348,"Lumbergh, Bill"
2023-03-10 10:56:00,28,1,653.2480784,"Van Dyne, Joelle"
2023-03-10 11:19:00,5,1,2310.598164,"Bateman, Patrick"
2023-03-10 11:42:00,17,1,528.9389012,"Bateman, Patrick"
2023-03-10 12:07:00,34,1,2211.610078,"Van Dyne, Joelle"
2023-03-10 12:54:00,42,1,2832.262445,"Lumbergh, Bill"
2023-03-10 13:30:00,6,1,1517.745621,"Incandenza, Hal"
2023-03-10 13:53:00,6,1,711.4664641,"Garcia, Jerry"
2023-03-10 14:20:00,38,1,562.0921387,"Quintana, Jesus"
2023-03-10 14:29:00,42,1,32768.13368,"Gompert, Katherine"
2023-03-10 14:37:00,35,1,403.8238021,"Van Dyne, Joelle"
2023-03-10 14:40:00,24,1,260.0373168,"Germanotta, Stefani"
2023-03-10 16:44:00,1,1,2325.077255,"Incandenza, Hal"
2023-03-10 17:10:00,17,1,1064.429645,"Lumbergh, Bill"
2023-03-10 17:29:00,12,1,1100.678788,"Lumbergh, Bill"
2023-03-11 10:20:00,16,1,465.5081353,"Van Dyne, Joelle"
2023-03-11 11:35:00,17,1,1988.012179,"Garcia, Jerry"
2023-03-11 12:10:00,48,1,5078.428257,"Gruber, Hans"
2023-03-11 14:08:00,32,1,56.91116187,"Bolton, Michael"
2023-03-11 16:14:00,52,1,43734.74576,"Bolton, Michael"
2023-03-12 14:58:00,7,1,0,"Van Dyne, Joelle"
2023-03-13 8:37:00,34,1,89.33405058,"Bolton, Michael"
2023-03-13 11:17:00,21,1,85.67115152,"Quintana, Jesus"
2023-03-13 11:45:00,17,1,1162.966389,"Incandenza, Hal"
2023-03-13 13:21:00,51,1,424.8825692,"Garcia, Jerry"
2023-03-13 14:22:00,2,1,466.4861145,"Bolton, Michael"
2023-03-13 14:37:00,35,1,636.2990232,"Van Dyne, Joelle"
2023-03-13 15:57:00,48,1,1770.283877,"Bolton, Michael"
2023-03-13 16:08:00,26,1,10699.97253,"Lumbergh, Bill"
2023-03-13 16:27:00,12,1,3491.064798,"Bateman, Patrick"
2023-03-14 8:32:00,38,1,474.8867028,"Van Dyne, Joelle"
2023-03-14 9:56:00,38,1,348.0386138,"Gompert, Katherine"
2023-03-14 11:01:00,30,1,823.2719399,"Portwood, Dom"
2023-03-14 14:00:00,28,1,1626.530376,"Bolton, Michael"
2023-03-14 14:45:00,2,1,268.4997828,"Gompert, Katherine"
2023-03-14 14:45:00,18,1,718.3367436,"Bateman, Patrick"
2023-03-14 20:30:00,5,1,765.2621798,"Bolton, Michael"
2023-03-15 9:36:00,47,1,946.4532285,"Garcia, Jerry"
2023-03-15 12:47:00,33,1,3848.722764,"Van Dyne, Joelle"
2023-03-15 12:56:00,45,1,735.2915022,"Quintana, Jesus"
2023-03-15 13:28:00,12,1,916.089566,"Bateman, Patrick"
2023-03-15 13:36:00,5,1,8592.776297,"Gruber, Hans"
2023-03-15 13:42:00,4,1,4750.731482,"Quintana, Jesus"
2023-03-15 14:02:00,17,1,194.4070174,"Bolton, Michael"
2023-03-15 14:11:00,29,1,359.8111312,"Bolton, Michael"
2023-03-15 14:11:00,37,1,4763.551933,"Quintana, Jesus"
2023-03-15 15:57:00,25,1,209.9847183,"Germanotta, Stefani"
2023-03-15 16:35:00,8,1,423.2403832,"Lumbergh, Bill"
2023-03-15 18:45:00,11,1,4286.54584,"Portwood, Dom"
2023-03-16 7:37:00,14,1,62.74595745,"Garcia, Jerry"
2023-03-16 9:41:00,13,1,1905.399491,"Garcia, Jerry"
2023-03-16 10:08:00,2,1,3756.878,"Portwood, Dom"
2023-03-16 10:27:00,48,1,17543.10486,"Lumbergh, Bill"
2023-03-16 10:35:00,19,1,1255.436829,"Lumbergh, Bill"
2023-03-16 11:05:00,22,1,720.5466089,"Bolton, Michael"
